TaxonomyID,TaxonomyName,TaxonomyRank,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
200940,Thermodesulfobacteria,phylum,1,0,1,0,1,0,1,0
981607,uncultured Oceaniserpentilla sp.,species,1,0,1,0,1,0,1,0
367282,Deinococcus yunweiensis,species,1,0,1,0,1,0,1,0
67757,unclassified Pasteurellaceae,no rank,3,0,3,0,3,0,3,0
1179800,Staphylococcus sp. NAIP9R,species,1,0,1,0,1,0,1,0
970,Selenomonas,genus,284,2,284,2,284,2,284,2
262076,Marinobacter flavimaris,species,1,0,1,0,1,0,1,0
876861,Synergistetes oral clone 03 5 D05,species,85,0,85,0,85,0,85,0
1007166,Pseudomonas sp. Wr1E04,species,2,0,2,0,2,0,2,0
257457,uncultured Propionibacteriaceae bacterium,species,47,0,47,0,47,0,47,0
132605,Limnothrix,genus,1,0,1,0,1,0,1,0
331525,Kribbia,genus,6,0,6,0,6,0,6,0
945751,Leptolyngbya sp. LEGE 06188,species,3,0,3,0,3,0,3,0
264677,Dolichospermum mucosum,species,1,0,1,0,1,0,1,0
188711,Thermodesulfobacteriaceae,family,1,0,1,0,1,0,1,0
2012,Thermomonosporaceae,family,8,0,8,0,8,0,8,0
995070,Nocardiopsis sp. H28,species,1,0,1,0,1,0,1,0
577589,uncultured Brucella sp.,species,2,0,2,0,2,0,2,0
1000562,Streptococcus phocae C-4,no rank,4,0,4,0,4,0,4,0
1390,Bacillus amyloliquefaciens,species,0,1,0,1,0,1,0,1
795747,Ignavibacteria,class,1,0,1,0,1,0,1,0
1582,Lactobacillus casei,species,94,0,94,0,94,0,94,0
281273,environmental samples,no rank,1,0,1,0,1,0,1,0
1151061,Tsukamurella sp. 1534,species,2,0,2,0,2,0,2,0
45456,unclassified Deltaproteobacteria,no rank,1,0,1,0,1,0,1,0
47936,environmental samples,no rank,272,10,272,10,272,10,272,10
117771,environmental samples,no rank,7,0,7,0,7,0,7,0
63132,Geitlerinema,genus,1,0,1,0,1,0,1,0
113,Gemmata,genus,1,0,1,0,1,0,1,0
89374,Saprospiraceae,family,1,0,1,0,1,0,1,0
131546,environmental samples,no rank,17,1,17,1,17,1,17,1
189775,Thermomicrobia,class,95,6,95,6,95,6,95,6
1079825,Pseudomonas sp. P63(2011),species,1,0,1,0,1,0,1,0
285,Comamonas testosteroni,species,2,0,2,0,2,0,2,0
117481,uncultured sludge bacterium A37,species,1,0,1,0,1,0,1,0
1069897,Nocardioidaceae bacterium 23715,species,1,0,1,0,1,0,1,0
384763,environmental samples,no rank,17,1,17,1,17,1,17,1
170616,uncultured Halomicronema sp.,species,2,0,2,0,2,0,2,0
40751,Thioploca,genus,1,0,1,0,1,0,1,0
316083,uncultured Chelatococcus sp.,species,5,0,5,0,5,0,5,0
499802,uncultured Fulvimarina sp.,species,3,0,3,0,3,0,3,0
68298,Syntrophomonadaceae,family,4,0,4,0,4,0,4,0
186814,Thermoanaerobacteraceae,family,4,0,4,0,4,0,4,0
641823,Rhodococcus sp. LB7,species,9,0,9,0,9,0,9,0
100234,uncultured Verrucomicrobiales bacterium,species,3,0,3,0,3,0,3,0
694021,uncultured Sinobacteraceae bacterium,species,2,0,2,0,2,0,2,0
671417,Treponema sp. S,species,1,0,1,0,1,0,1,0
1328,Streptococcus anginosus,species,3,1,3,1,3,1,3,1
1010762,Pseudomonas sp. BLH-5E4,species,1,0,1,0,1,0,1,0
197505,uncultured Ectothiorhodospiraceae bacterium,species,17,0,17,0,17,0,17,0
261012,environmental samples,no rank,2,0,2,0,2,0,2,0
840,Prevotella loescheii,species,7,0,7,0,7,0,7,0
69666,Caulobacter mirabilis,species,1,0,1,0,1,0,1,0
1170057,Dermacoccus sp. P3708,species,4,0,4,0,4,0,4,0
2060,Tsukamurella,genus,6,4,6,4,6,4,6,4
499851,Phormidium cf. irriguum CCALA 759,no rank,2,0,2,0,2,0,2,0
134262,Streptococcus mitis bv. 2,no rank,2,0,2,0,2,0,2,0
401458,Microbacterium sp. FNE36,species,2,0,2,0,2,0,2,0
1115006,Pseudomonas sp. DPs-10,species,1,0,1,0,1,0,1,0
1760,Actinobacteria,class,3651,1721,3651,1721,3651,1721,3651,1721
75787,Rhodocyclaceae,family,99,3,99,3,99,3,99,3
929216,Mycobacterium sp. shui1-22,species,1,0,1,0,1,0,1,0
1136274,Methylobacterium sp. P9-52,species,14,0,14,0,14,0,14,0
156588,uncultured Verrucomicrobia bacterium,species,22,0,22,0,22,0,22,0
16,Methylophilus,genus,2,0,2,0,2,0,2,0
82345,Ornithinicoccus,genus,2,0,2,0,2,0,2,0
238199,uncultured Methylobacteriaceae bacterium,species,8,0,8,0,8,0,8,0
285729,Fusobacterium canifelinum,species,1,0,1,0,1,0,1,0
541003,uncultured Ruminococcaceae bacterium,species,5,0,5,0,5,0,5,0
259951,uncultured Cyanothece sp.,species,18,0,18,0,18,0,18,0
556,Erwinia chrysanthemi,species,4,0,4,0,4,0,4,0
65755,unidentified rumen bacterium JW26,species,1,0,1,0,1,0,1,0
318420,environmental samples,no rank,49,0,49,0,49,0,49,0
211920,uncultured Marmoricola sp.,species,2,0,2,0,2,0,2,0
503927,Lactobacillus sp. N4-9,species,1,0,1,0,1,0,1,0
1107859,Candidatus Halomonas phosphatis,species,6,0,6,0,6,0,6,0
48736,Ralstonia,genus,61,17,61,17,61,17,61,17
1152,Pseudanabaena,genus,15,0,15,0,15,0,15,0
1784,Mycobacterium simiae,species,4,0,4,0,4,0,4,0
520306,environmental samples,no rank,1,0,1,0,1,0,1,0
435288,uncultured Sanguibacter sp.,species,3,0,3,0,3,0,3,0
218538,Dialister invisus,species,1,0,1,0,1,0,1,0
1314,Streptococcus pyogenes,species,0,1,0,1,0,1,0,1
29580,Janthinobacterium,genus,9,0,9,0,9,0,9,0
93171,Candidatus Entotheonella,genus,1,0,1,0,1,0,1,0
768507,Cytophagales,order,60,22,60,22,60,22,60,22
235690,Mycobacterium sp. 01-632,species,1,0,1,0,1,0,1,0
675863,Tessaracoccus sp. AMV11,species,2,0,2,0,2,0,2,0
213117,Desulfohalobiaceae,family,1,0,1,0,1,0,1,0
213849,Campylobacterales,order,45,6,45,6,45,6,45,6
53408,Pseudomonas citronellolis,species,8,0,8,0,8,0,8,0
543114,uncultured Petrimonas sp.,species,1,0,1,0,1,0,1,0
259305,uncultured Kocuria sp.,species,53,0,53,0,53,0,53,0
311546,environmental samples,no rank,6,0,6,0,6,0,6,0
33069,Pseudomonas viridiflava,species,2,0,2,0,2,0,2,0
1097424,environmental samples,no rank,1,0,1,0,1,0,1,0
427677,uncultured Symbiobacterium sp.,species,1,0,1,0,1,0,1,0
40988,Saccharomonospora azurea,species,1,0,1,0,1,0,1,0
796095,Bradyrhizobium sp. 24-23,species,1,0,1,0,1,0,1,0
99906,Alkalibacterium,genus,1,0,1,0,1,0,1,0
418708,Methylobacterium aerolatum,species,1,0,1,0,1,0,1,0
83461,Corallococcus,genus,1,0,1,0,1,0,1,0
43263,Pseudomonas alcaligenes,species,8,0,8,0,8,0,8,0
158483,Cedecea,genus,1,0,1,0,1,0,1,0
89271,environmental samples,no rank,1,0,1,0,1,0,1,0
376625,unclassified Oceanospirillales,no rank,3,0,3,0,3,0,3,0
1203388,Pseudomonas sp. SDT22,species,1,0,1,0,1,0,1,0
176291,Lactobacillus vaccinostercus,species,7,0,7,0,7,0,7,0
270,Thermus,genus,15,2,15,2,15,2,15,2
696790,Staphylococcus sp. H185,species,3,0,3,0,3,0,3,0
372654,uncultured Candidatus Pelagibacter sp.,species,1,0,1,0,1,0,1,0
1599,Lactobacillus sakei,species,4,0,4,0,4,0,4,0
646373,Pseudomonas sp. c174,species,1,0,1,0,1,0,1,0
35758,Streptomyces ghanaensis,species,1,0,1,0,1,0,1,0
62669,environmental samples,no rank,1,0,1,0,1,0,1,0
337820,uncultured Aeromicrobium sp.,species,4,0,4,0,4,0,4,0
335058,Pelomonas,genus,15,0,15,0,15,0,15,0
292713,Silanimonas,genus,25,0,25,0,25,0,25,0
511791,environmental samples,no rank,1,0,1,0,1,0,1,0
1110625,Alcaligenes sp. PH29,species,1,0,1,0,1,0,1,0
33951,Acetobacterium,genus,6,0,6,0,6,0,6,0
440147,Micrococcineae bacterium 4_C16_66,species,2,0,2,0,2,0,2,0
127729,environmental samples,no rank,3,0,3,0,3,0,3,0
85015,Nocardioidaceae,family,85,14,85,14,85,14,85,14
203492,Fusobacteriaceae,family,37,18,37,18,37,18,37,18
795748,Ignavibacteriales,order,1,0,1,0,1,0,1,0
1165654,Chryseobacterium sp. VT1,species,1,0,1,0,1,0,1,0
588484,Acinetobacter sp. 2 GODO,species,1,0,1,0,1,0,1,0
63958,Demetria,genus,1,0,1,0,1,0,1,0
873173,Sphingomonas sp. GSM-4,species,2,0,2,0,2,0,2,0
29485,Yersinia rohdei,species,1,0,1,0,1,0,1,0
159730,Thermovenabulum,genus,1,0,1,0,1,0,1,0
218203,uncultured Afipia sp.,species,1,0,1,0,1,0,1,0
56977,Afipia genosp. 2,species,1,0,1,0,1,0,1,0
72000,Kocuria rhizophila,species,36,0,36,0,36,0,36,0
1307,Streptococcus suis,species,2,0,2,0,2,0,2,0
310703,uncultured Deinococcales bacterium,species,154,36,154,36,154,36,154,36
508458,Synergistetes,phylum,187,2,187,2,187,2,187,2
1134440,Nostocoida sp. OB1,species,1,0,1,0,1,0,1,0
325794,Streptococcus sp. oral clone ASCE01,species,4,0,4,0,4,0,4,0
1177577,Prevotella sp. CD3_34,species,4,0,4,0,4,0,4,0
40754,Thioploca ingrica,species,1,0,1,0,1,0,1,0
292277,uncultured Novosphingobium sp.,species,6,0,6,0,6,0,6,0
414713,Actinospicaceae,family,1,0,1,0,1,0,1,0
479076,gamma proteobacterium endosymbiont of Siboglinum fiordicum,species,1,0,1,0,1,0,1,0
151686,Catellatospora sp. 1258,species,1,0,1,0,1,0,1,0
503943,Pseudomonas sp. a182,species,1,0,1,0,1,0,1,0
349810,Shewanella sp. 3051,species,1,0,1,0,1,0,1,0
1008354,Desulfovibrio sp. SR3,species,1,0,1,0,1,0,1,0
743913,Bdellovibrio sp. TY,species,1,0,1,0,1,0,1,0
675872,Rhodobium sp. JA526,species,2,0,2,0,2,0,2,0
759831,Phaeospirillum sp. JA630,species,1,0,1,0,1,0,1,0
375466,environmental samples,no rank,4,0,4,0,4,0,4,0
414467,bacterium 95LM4,species,1,0,1,0,1,0,1,0
53355,Terrabacter,genus,6,0,6,0,6,0,6,0
1114589,Janibacter sp. LC543,species,15,0,15,0,15,0,15,0
876804,Ralstonia sp. S2.LIG.002,species,7,0,7,0,7,0,7,0
136849,Pseudomonas syringae group,species group,14,1,14,1,14,1,14,1
230752,Cuspidothrix issatschenkoi,species,1,1,1,1,1,1,1,1
472056,Acidocella aluminiidurans,species,2,0,2,0,2,0,2,0
29487,Photorhabdus,genus,3,0,3,0,3,0,3,0
1055285,Westiellopsis sp. Ind20,species,1,0,1,0,1,0,1,0
206351,Neisseriales,order,54,29,54,29,54,29,54,29
455343,Micrococcus endophyticus,species,2,0,2,0,2,0,2,0
237777,uncultured Escherichia sp.,species,1,1,1,1,1,1,1,1
1079851,Pseudomonas sp. P85(2011),species,1,0,1,0,1,0,1,0
658651,Streptomyces sp. NBC47,species,1,0,1,0,1,0,1,0
374425,Methylobacterium komagatae,species,14,0,14,0,14,0,14,0
194195,Alysiella,genus,1,0,1,0,1,0,1,0
186804,Peptostreptococcaceae,family,7,0,7,0,7,0,7,0
310610,uncultured Erysipelothrix sp.,species,4,0,4,0,4,0,4,0
1165538,Cellulomonas sp. enrichment culture clone N5,species,1,0,1,0,1,0,1,0
105950,environmental samples,no rank,1,0,1,0,1,0,1,0
198442,environmental samples,no rank,2,0,2,0,2,0,2,0
720830,Streptococcus sp. enrichment culture clone SRC_DSC15,species,1,0,1,0,1,0,1,0
40214,Acinetobacter johnsonii,species,1,0,1,0,1,0,1,0
1134646,Halomonas sp. GQ27,species,1,0,1,0,1,0,1,0
407032,Nitrospinaceae,family,1,0,1,0,1,0,1,0
578822,Methylobacterium extorquens group,species group,4,0,4,0,4,0,4,0
158754,uncultured Sphingomonas sp.,species,40,0,40,0,40,0,40,0
1182477,Rothia sp. ESY_W2,species,1,0,1,0,1,0,1,0
513009,Pseudomonas sp. 4.0.53,species,1,0,1,0,1,0,1,0
882500,Pseudomonas sp. HZJ216,species,1,0,1,0,1,0,1,0
223188,uncultured Rhodoferax sp.,species,5,0,5,0,5,0,5,0
126079,environmental samples,no rank,1,0,1,0,1,0,1,0
188058,uncultured Burkholderia sp.,species,14,0,14,0,14,0,14,0
47878,Pseudomonas azotoformans,species,1,0,1,0,1,0,1,0
235332,Pseudomonas sp. AZ18R3,species,1,0,1,0,1,0,1,0
41295,Rhodospirillaceae,family,24,1,24,1,24,1,24,1
72275,Alteromonadaceae,family,17,2,17,2,17,2,17,2
85621,16SrII (Peanut WB group),species group,3,0,3,0,3,0,3,0
97825,environmental samples,no rank,1,0,1,0,1,0,1,0
904066,uncultured Ancalomicrobium sp.,species,2,0,2,0,2,0,2,0
46177,Nonomuraea pusilla,species,1,0,1,0,1,0,1,0
211450,uncultured Pelobacter sp.,species,2,0,2,0,2,0,2,0
39948,Dialister,genus,47,0,47,0,47,0,47,0
1277353,Methylorosula,genus,1,0,1,0,1,0,1,0
1597,Lactobacillus paracasei,species,184,5,184,5,184,5,184,5
158789,uncultured Deinococcus sp.,species,32,1,32,1,32,1,32,1
745,Pasteurella,genus,2,0,2,0,2,0,2,0
646369,Pseudomonas sp. c156,species,1,0,1,0,1,0,1,0
1763,Mycobacterium,genus,143,24,143,24,143,24,143,24
378657,Gordonia sp. CNJ798 PL04,species,2,0,2,0,2,0,2,0
1624,Lactobacillus salivarius,species,16,1,16,1,16,1,16,1
47253,Leptolyngbya foveolarum,species,3,0,3,0,3,0,3,0
1138556,Pseudomonas sp. N-R3-B,species,3,0,3,0,3,0,3,0
557140,Rhizobium sp. 28949,species,1,0,1,0,1,0,1,0
150022,Finegoldia,genus,2,0,2,0,2,0,2,0
657,Photobacterium,genus,3,0,3,0,3,0,3,0
135621,Pseudomonadaceae,family,1984,36,1984,36,1984,36,1984,36
85033,Sporichthyaceae,family,3,0,3,0,3,0,3,0
925407,cyanobacterium cWHL-32,species,28,0,28,0,28,0,28,0
1178404,Streptococcus sp. M-S-TSA_29,species,1,0,1,0,1,0,1,0
29465,Veillonella,genus,117,14,117,14,117,14,117,14
340390,alpha proteobacterium JE008,species,1,0,1,0,1,0,1,0
1223072,Thermoanaerobacteriaceae bacterium enrichment culture clone L55B-93,species,1,0,1,0,1,0,1,0
1224357,Corynebacterium sp. enrichment culture clone CMH018.03.1,species,1,0,1,0,1,0,1,0
213465,Syntrophobacteraceae,family,22,0,22,0,22,0,22,0
152508,uncultured low G+C Gram-positive bacterium,species,226,0,226,0,226,0,226,0
705305,environmental samples,no rank,2,0,2,0,2,0,2,0
1332176,Brasilonema tolantongensis,species,6,0,6,0,6,0,6,0
433334,unclassified Erysipelotrichaceae,no rank,7,0,7,0,7,0,7,0
540935,Gordonia sp. M060824-11,species,1,0,1,0,1,0,1,0
938876,Firmicutes bacterium SCGC AAA043-A02,species,1,0,1,0,1,0,1,0
156210,uncultured Oscillatoriales cyanobacterium,species,69,1,69,1,69,1,69,1
200450,Pseudomonas trivialis,species,1,0,1,0,1,0,1,0
758638,Pseudomonas sp. EK-I40,species,1,0,1,0,1,0,1,0
979073,Pseudomonas sp. WB21-10,species,119,0,119,0,119,0,119,0
376762,uncultured Neptunomonas sp.,species,1,0,1,0,1,0,1,0
211440,uncultured Sphaerobacter sp.,species,15,0,15,0,15,0,15,0
929094,Pseudomonas sp. PWL9,species,2,0,2,0,2,0,2,0
105591,Symploca,genus,23,1,23,1,23,1,23,1
1145055,Pseudomonas sp. X20,species,5,0,5,0,5,0,5,0
220081,Pseudomonas sp. NN018611,species,1,0,1,0,1,0,1,0
499808,uncultured Parvularcula sp.,species,1,0,1,0,1,0,1,0
78538,Kineococcus-like bacterium AS2989,species,2,0,2,0,2,0,2,0
223187,uncultured Rhodopseudomonas sp.,species,6,0,6,0,6,0,6,0
481163,environmental samples,no rank,1,0,1,0,1,0,1,0
28890,Euryarchaeota,phylum,26,0,26,0,26,0,26,0
1375,Aerococcus,genus,1,1,1,1,1,1,1,1
706320,Nocardioides sp. SR-26,species,2,0,2,0,2,0,2,0
219685,Gemmatimonadetes,class,6,0,6,0,6,0,6,0
194444,uncultured Rickettsiales bacterium 'Montezuma',species,1,0,1,0,1,0,1,0
135622,Alteromonadales,order,33,4,33,4,33,4,33,4
360906,environmental samples,no rank,3,0,3,0,3,0,3,0
489730,Pseudomonas sp. SWSD1,species,1,0,1,0,1,0,1,0
272240,Pseudoclavibacter faecalis,species,1,0,1,0,1,0,1,0
221144,Ralstonia sp. 12I,species,1,0,1,0,1,0,1,0
1129,Synechococcus,genus,14,0,14,0,14,0,14,0
1151510,Prevotella sp. canine oral taxon 195,species,1,0,1,0,1,0,1,0
124728,environmental samples,no rank,20,0,20,0,20,0,20,0
84406,Virgibacillus,genus,2,0,2,0,2,0,2,0
237576,Oribacterium sinus,species,2,0,2,0,2,0,2,0
541877,Pasteuriaceae bacterium CL7.82,species,2,0,2,0,2,0,2,0
476103,Virgibacillus sp. BH258,species,2,0,2,0,2,0,2,0
41275,Brevundimonas,genus,11,4,11,4,11,4,11,4
44471,Microcoleus,genus,2,0,2,0,2,0,2,0
84566,Sphingobacteriaceae,family,12,3,12,3,12,3,12,3
312018,environmental samples,no rank,1,0,1,0,1,0,1,0
1589,Lactobacillus pentosus,species,1,0,1,0,1,0,1,0
208545,environmental samples,no rank,40,0,40,0,40,0,40,0
408,Methylobacterium extorquens,species,4,0,4,0,4,0,4,0
113059,Lactobacillus sp. GTH18,species,1,0,1,0,1,0,1,0
545624,Aquipuribacter hungaricus,species,6,0,6,0,6,0,6,0
980867,Pleurocapsa concharum,species,7,0,7,0,7,0,7,0
1147807,cyanobacterium enrichment culture clone 1_16_1.1.5_T7,species,6,0,6,0,6,0,6,0
712738,Treponema sp. oral taxon 257,species,1,0,1,0,1,0,1,0
768503,Cytophagia,class,60,22,60,22,60,22,60,22
578341,sulfide-oxidizing bacterium ISW_38,species,1,0,1,0,1,0,1,0
1170121,Mycobacterium sp. P3834,species,1,0,1,0,1,0,1,0
712348,Lactobacillus sp. oral taxon H25,species,1,2,1,2,1,2,1,2
234170,bacterium Ellin5256,species,1,0,1,0,1,0,1,0
2745,Halomonas,genus,14,0,14,0,14,0,14,0
362865,Sandarakinorhabdus,genus,1,0,1,0,1,0,1,0
93982,Helicobacter sp. 'liver 3',species,29,0,29,0,29,0,29,0
1040847,Comamonas sp. VS-MH2,species,1,0,1,0,1,0,1,0
1161413,Streptococcus sp. ACC21,species,1,0,1,0,1,0,1,0
441,Gluconobacter,genus,1,0,1,0,1,0,1,0
85632,16SrXII (Stolbur group),species group,1,0,1,0,1,0,1,0
75654,Duganella,genus,4,0,4,0,4,0,4,0
32033,Xanthomonadaceae,family,79,1,79,1,79,1,79,1
151904,Pedobacter sp. LMG 10351,species,1,0,1,0,1,0,1,0
136846,Pseudomonas stutzeri group,species group,24,0,24,0,24,0,24,0
174329,uncultured Fusobacteria bacterium,species,38,0,38,0,38,0,38,0
189679,environmental samples,no rank,1,0,1,0,1,0,1,0
309868,Candidatus Liberibacter americanus,species,1,0,1,0,1,0,1,0
568386,Sinobacteraceae,family,6,0,6,0,6,0,6,0
119043,Rhodobiaceae,family,2,0,2,0,2,0,2,0
1163748,Marinobacter hydrocarbonoclasticus ATCC 49840,no rank,1,0,1,0,1,0,1,0
336764,environmental samples,no rank,1,0,1,0,1,0,1,0
344338,uncultured Firmicutes bacterium,species,787,3,787,3,787,3,787,3
139370,Pseudomonas sp. Loihi-Chm(16S)-9,species,2,0,2,0,2,0,2,0
219184,environmental samples,no rank,1,0,1,0,1,0,1,0
453411,environmental samples,no rank,1,0,1,0,1,0,1,0
332162,Candidatus Solibacter,genus,1,0,1,0,1,0,1,0
119065,unclassified Burkholderiales,no rank,113,0,113,0,113,0,113,0
84996,Rubrobacterales,order,6,0,6,0,6,0,6,0
310605,environmental samples,no rank,89,0,89,0,89,0,89,0
491145,environmental samples,no rank,1,0,1,0,1,0,1,0
320583,Conexibacteraceae,family,22,0,22,0,22,0,22,0
400532,uncultured Rheinheimera sp.,species,1,0,1,0,1,0,1,0
747320,Pseudomonas sp. Lc1-1,species,1,0,1,0,1,0,1,0
712,Pasteurellaceae,family,60,17,60,17,60,17,60,17
682522,Ilumatobacter,genus,1,0,1,0,1,0,1,0
925952,Aurantimonas sp. AU22,species,1,0,1,0,1,0,1,0
380047,environmental samples,no rank,1,0,1,0,1,0,1,0
1217052,Ralstonia sp. A12,species,17,0,17,0,17,0,17,0
357397,Janthinobacterium sp. A7,species,1,0,1,0,1,0,1,0
134480,environmental samples,no rank,1,0,1,0,1,0,1,0
1206763,Anabaena sp. GSPKAK7,species,1,0,1,0,1,0,1,0
1050138,Streptomyces sp. KSS338S37,species,1,0,1,0,1,0,1,0
266852,uncultured Micromonosporaceae bacterium,species,1,0,1,0,1,0,1,0
467598,Lyngbya wollei,species,3,0,3,0,3,0,3,0
1034346,Clostridiaceae bacterium JC13,species,1,0,1,0,1,0,1,0
76831,Myroides,genus,4,0,4,0,4,0,4,0
562693,Halomonas sp. CF11-9,species,1,0,1,0,1,0,1,0
72,Simonsiella muelleri,species,2,0,2,0,2,0,2,0
1423,Bacillus subtilis,species,10,0,10,0,10,0,10,0
467730,environmental samples,no rank,4,0,4,0,4,0,4,0
134620,environmental samples,no rank,1,0,1,0,1,0,1,0
1122604,Nevskia soli DSM 19509,no rank,2,0,2,0,2,0,2,0
186802,Clostridiales,order,618,38,618,38,618,38,618,38
878573,alpha proteobacterium OR-180,species,13,0,13,0,13,0,13,0
76634,Mycetocola,genus,2,0,2,0,2,0,2,0
469656,Thioalkalibacter halophilus,species,2,0,2,0,2,0,2,0
1071045,Rhizobium sp. MX-45,species,2,0,2,0,2,0,2,0
126573,Pseudomonas sp. KY,species,1,0,1,0,1,0,1,0
59732,Chryseobacterium,genus,9,0,9,0,9,0,9,0
184422,uncultured Thiomonas sp.,species,4,0,4,0,4,0,4,0
129337,Geobacillus,genus,1,0,1,0,1,0,1,0
238202,uncultured Enterobacter sp.,species,19,0,19,0,19,0,19,0
96,Gallionella,genus,3,0,3,0,3,0,3,0
254436,uncultured Gluconacetobacter sp.,species,1,0,1,0,1,0,1,0
253183,Myceligenerans,genus,4,0,4,0,4,0,4,0
1087250,Knoellia sp. CBMAI 1098,species,3,0,3,0,3,0,3,0
1031579,Pseudomonas sp. S1ID4,species,1,0,1,0,1,0,1,0
183710,Deinococcaceae,family,50,20,50,20,50,20,50,20
502143,uncultured Neptuniibacter sp.,species,1,0,1,0,1,0,1,0
281701,uncultured Pseudoxanthomonas sp.,species,8,0,8,0,8,0,8,0
33926,Candidatus Phytoplasma,genus,4,0,4,0,4,0,4,0
161920,Dietzia natronolimnaea,species,2,0,2,0,2,0,2,0
97777,uncultured bacterium EKHO-13,species,1,0,1,0,1,0,1,0
501929,uncultured Sandarakinorhabdus sp.,species,1,0,1,0,1,0,1,0
654954,Pseudomonas sp. ISTDF,species,1,0,1,0,1,0,1,0
291425,environmental samples,no rank,23,0,23,0,23,0,23,0
641,Vibrionaceae,family,14,0,14,0,14,0,14,0
141644,environmental samples,no rank,2,0,2,0,2,0,2,0
39643,Sorangium,genus,1,0,1,0,1,0,1,0
446,Legionella pneumophila,species,1,0,1,0,1,0,1,0
1150529,Nocardioides sp. MN5-4,species,0,4,0,4,0,4,0,4
249061,uncultured Actinomyces sp.,species,19,0,19,0,19,0,19,0
1047155,Pseudomonas sp. FFT2,species,1,0,1,0,1,0,1,0
218054,uncultured Alloiococcus sp.,species,3,0,3,0,3,0,3,0
575448,environmental samples,no rank,1,0,1,0,1,0,1,0
646253,Pseudomonas sp. NSJ-3,species,1,0,1,0,1,0,1,0
259949,uncultured Phormidium sp.,species,2,0,2,0,2,0,2,0
284011,uncultured Klebsiella sp.,species,2,0,2,0,2,0,2,0
213422,Geobacteraceae,family,25,0,25,0,25,0,25,0
310607,environmental samples,no rank,4,0,4,0,4,0,4,0
499996,environmental samples,no rank,1,0,1,0,1,0,1,0
321,Pseudomonas syringae pv. syringae,no rank,0,1,0,1,0,1,0,1
1229,Nitrosococcus oceani,species,1,0,1,0,1,0,1,0
1172302,Pseudomonas sp. FPVC30,species,1,0,1,0,1,0,1,0
54526,SAR11 cluster,no rank,1,0,1,0,1,0,1,0
550470,Sporosarcina sp. NW-2008,species,1,0,1,0,1,0,1,0
1172277,Chryseobacterium sp. OVC12,species,2,0,2,0,2,0,2,0
271151,uncultured Rhizobiaceae bacterium,species,62,0,62,0,62,0,62,0
323413,Dokdonella,genus,2,1,2,1,2,1,2,1
203494,Verrucomicrobiae,class,8,0,8,0,8,0,8,0
256,Myroides odoratus,species,2,0,2,0,2,0,2,0
265,Paracoccus,genus,19,10,19,10,19,10,19,10
332247,Trueperaceae,family,1,0,1,0,1,0,1,0
50742,environmental samples,no rank,209,9,209,9,209,9,209,9
281700,environmental samples,no rank,9,0,9,0,9,0,9,0
234645,bacterium Ellin5208,species,1,0,1,0,1,0,1,0
259324,uncultured Kouleothrix sp.,species,3,0,3,0,3,0,3,0
1215912,Chloroflexi bacterium JEA33,species,3,0,3,0,3,0,3,0
413570,Pseudomonas sp. Z60zhy,species,1,0,1,0,1,0,1,0
332963,uncultured Leptolyngbya sp.,species,12,0,12,0,12,0,12,0
533205,Holophagae,class,30,0,30,0,30,0,30,0
266851,environmental samples,no rank,1,0,1,0,1,0,1,0
188905,Jannaschia,genus,1,0,1,0,1,0,1,0
466152,Singulisphaera,genus,5,0,5,0,5,0,5,0
388462,unclassified Ktedonobacteria,no rank,4,0,4,0,4,0,4,0
724,Haemophilus,genus,43,6,43,6,43,6,43,6
575415,environmental samples,no rank,1,0,1,0,1,0,1,0
98171,environmental samples,no rank,3,1,3,1,3,1,3,1
515662,Terrabacter aeriphilus,species,1,0,1,0,1,0,1,0
303759,uncultured Thermoanaerobacteraceae bacterium,species,1,0,1,0,1,0,1,0
665460,Flectobacillus sp. HMD2002,species,2,0,2,0,2,0,2,0
1129897,Nitrolancetus hollandicus Lb,no rank,0,1,0,1,0,1,0,1
547,Enterobacter,genus,28,0,28,0,28,0,28,0
134716,environmental samples,no rank,39,0,39,0,39,0,39,0
169962,uncultured Desulfomonile sp.,species,1,0,1,0,1,0,1,0
376761,uncultured Neisseriales bacterium,species,2,2,2,2,2,2,2,2
99482,unclassified Micrococcineae (miscellaneous),no rank,2,0,2,0,2,0,2,0
1081129,Aurantimonas sp. PE-R2A-19,species,1,3,1,3,1,3,1,3
40137,Oligotropha carboxidovorans,species,2,0,2,0,2,0,2,0
415209,Microbacterium marinilacus,species,1,0,1,0,1,0,1,0
530987,Pseudomonas sp. 01WB04.4-9,species,1,0,1,0,1,0,1,0
56769,environmental samples,no rank,121,3,121,3,121,3,121,3
28210,Chelatococcus asaccharovorans,species,2,0,2,0,2,0,2,0
85698,Achromobacter xylosoxidans,species,1,0,1,0,1,0,1,0
1179793,Prevotella sp. NAIP3C,species,4,0,4,0,4,0,4,0
28889,Crenarchaeota,phylum,1,0,1,0,1,0,1,0
